INBR,Name,Name kurz,DS100,Kategorie
8001522,Dortmund Signal Iduna Park,Dortmund Signal Iduna Park,EDWH,4
8001523,Dortmund-Aplerbeck,Dortmund-Aplerbeck,EDAP,6
8001524,Dortmund-Aplerbeck Süd,Dortmund-Aplerbeck Süd,EDAU,6
8001527,Dortmund-Barop,Dortmund-Barop,EDBA,5
8001528,Dortmund-Bövinghausen,Dortmund-Bövinghausen,EDBH,6
8001529,Dortmund-Brackel,Dortmund-Brackel,EDBK,5
8001530,Dortmund-Derne,Dortmund-Derne,EDD,6
8000081,Dortmund-Dorstfeld,Dortmund-Dorstfeld,EDDP,3
8004230,Dortmund-Dorstfeld Süd,Dortmund-Dorstfeld Süd,EDDS,4
8000961,Dortmund-Hörde,Dortmund-Hörde,EDH,4
8001505,Dortmund-Huckarde,Dortmund-Huckarde,EDOH,6
8001532,Dortmund-Huckarde Nord,Dortmund-Huckarde Nord,EDHU,7
8001533,Dortmund-Kirchderne,Dortmund-Kirchderne,EDKD,6
8001534,Dortmund-Kirchhörde,Dortmund-Kirchhörde,EDKH,6
8004269,Dortmund-Kley,Dortmund-Kley,EDK,4
8001535,Dortmund-Körne,Dortmund-Körne,EDKO,6
8003916,Dortmund-Körne West,Dortmund-Körne West,EDWK,6
8001536,Dortmund-Kruckel,Dortmund-Kruckel,EDKR,6
8001537,Dortmund-Kurl,Dortmund-Kurl,EDKU,6
8001538,Dortmund-Löttringhausen,Dortmund-Löttringhausen,EDLH,6
8001539,Dortmund-Lütgendortmund Nord,Dortmund-Lütgendortmund Nord,EDLN,7
8001541,Dortmund-Marten,Dortmund-Marten,EDMR,6
8001542,Dortmund-Marten Süd,Dortmund-Marten Süd,EDMS,6
8001543,Dortmund-Mengede,Dortmund-Mengede,EDMG,5
8001519,Dortmund-Nette/Oestrich,Dortmund-Nette/Oestrich,EDOO,5
8004288,Dortmund-Oespel,Dortmund-Oespel,EDOP,4
8001544,Dortmund-Rahm,Dortmund-Rahm,EDRA,6
8001515,Dortmund-Scharnhorst,Dortmund-Scharnhorst,EDSH,5
8001545,Dortmund-Sölde,Dortmund-Sölde,EDSO,6
8001525,Dortmund-Westerfilde,Dortmund-Westerfilde,EDOF,6
8001546,Dortmund-Wickede,Dortmund-Wickede,EDWI,6
8003936,Dortmund-Wickede West,Dortmund-Wickede West,EDWW,6
8001531,Dortmund-Wischlingen,Dortmund-Wischlingen,EDOL,6
8001547,Dorum (Kr Cuxhaven),Dorum (Kr Cuxhaven),ADO,6
8011408,Dossow (Prign),Dossow (Prign),WDOW,7
8001548,Dottenheim,Dottenheim,NDM,7
8011409,Drahnsdorf,Drahnsdorf,BDF,6
8011414,Drebkau,Drebkau,BDR,6
8001554,Dreieich-Dreieichenhain,Dreieich-Dreieichenhain,FDCH,6
8011415,Dreileben-Drackenstedt,Dreileben-Drackenstedt,LDD,6
8001558,Drensteinfurt,Drensteinfurt,EDRS,5
8011417,Dresden Grenzstraße,Dresden Grenzstraße,DGRS,6
8010085,Dresden Hbf,Dresden Hbf,DH,1
8011418,Dresden Industriegelände,Dresden Industriegelände,DIG,5
8013444,Dresden Mitte,Dresden Mitte,DM,4
8011419,Dresden-Cotta,Dresden-Cotta,DCT,6
8011420,Dresden-Dobritz,Dresden-Dobritz,DD,5
8013475,Dresden-Friedrichstadt,Dresden-Friedrichstadt,DF,5
8011421,Dresden-Kemnitz,Dresden-Kemnitz,DKE,6
8010088,Dresden-Klotzsche,Dresden-Klotzsche,DKT,4
8010089,Dresden-Neustadt,Dresden-Neustadt,DN,2
8011422,Dresden-Niedersedlitz,Dresden-Niedersedlitz,DNSH,5
8011423,Dresden-Pieschen,Dresden-Pieschen,DPS,5
8013476,Dresden-Plauen,Dresden-Plauen,DPL,6
8011424,Dresden-Reick,Dresden-Reick,DRK,5
8011425,Dresden-Stetzsch,Dresden-Stetzsch,DSTT,6
8011426,Dresden-Strehlen,Dresden-Strehlen,DSTH,5
8011427,Dresden-Trachau,Dresden-Trachau,DTR,5
8011428,Dresden-Zschachwitz,Dresden-Zschachwitz,DZSW,5
8001561,Dreye,Dreye,HDRY,6
8011433,Drohndorf-Mehringen,Drohndorf-Mehringen,LDM,7
8011438,Ducherow,Ducherow,WDU,6
8001566,Duckterath,Duckterath,KDUK,5
8001567,Rodgau-Dudenhofen,Rodgau-Dudenhofen,FDU,5
8001570,Dudweiler,Dudweiler,SDUW,6
8000086,Duisburg Hbf,Duisburg Hbf,EDG,1
8001596,Duisburg Schlenk,Duisburg Schlenk,EDSL,5
8001599,Duisburg-Bissingheim,Duisburg-Bissingheim,EDBI,7
8001600,Duisburg-Buchholz,Duisburg-Buchholz,EDBU,4
8001602,Duisburg-Großenbaum,Duisburg-Großenbaum,EDGR,4
8001605,Duisburg-Hochfeld Süd,Duisburg-Hochfeld Süd,EDHD,5
8001607,Duisburg-Meiderich Ost,Duisburg-Meiderich Ost,EDMO,6
8000367,Duisburg-Meiderich Süd,Duisburg-Meiderich Süd,EDME,4
8001608,Duisburg-Obermeiderich,Duisburg-Obermeiderich,EDOM,6
8001609,Duisburg-Rahm,Duisburg-Rahm,EDRM,5
8001611,Duisburg-Ruhrort,Duisburg-Ruhrort,EDRU,6
8001612,Duisburg-Wedau,Duisburg-Wedau,EDWD,6
8005272,Duisburg-Entenfang,Duisburg-Entenfang,EDEF,6
8001571,Dülken,Dülken,KDUL,5
8000083,Dülmen,Dülmen,EDUL,4
8001614,Durach,Durach,MDUH,6
8000084,Düren,Düren,KDN,3
8001616,Durmersheim,Durmersheim,RDRM,5
8001578,Dürrnhaar,Dürrnhaar,MDHR,6
8010091,Dürrröhrsdorf,Dürrröhrsdorf,DRR,6
8001584,Düsseldorf-Benrath,Düsseldorf-Benrath,KDBE,3
8000082,Düsseldorf Flughafen,Düsseldorf Flughafen,KDFF,2
8000085,Düsseldorf Hbf,Düsseldorf Hbf,KD,1
8001581,Düsseldorf Volksgarten,Düsseldorf Volksgarten,KDV,5
8001582,Düsseldorf Wehrhahn,Düsseldorf Wehrhahn,KDW,4
8001583,Düsseldorf Zoo,Düsseldorf Zoo,KDZ,4
8001585,Düsseldorf-Bilk,Düsseldorf-Bilk,KDBH,4
